date,remainder
1970-07-18,-2.7647442871595693
1970-07-19,-0.4648281933299394
1970-07-20,-3.4649120995003013
1970-07-21,-2.4649960056706703
1970-07-22,-2.2650799118410347
1970-07-23,-0.4651638180114013
1970-07-24,2.834752275818232
1970-07-25,-1.8653316303521308
1970-07-26,-5.565415536522497
1970-07-27,-5.065499442692865
1970-07-28,2.8344166511367703
1970-07-29,1.834332744966403
1970-07-30,1.234248838796038
1970-07-31,4.234164932625674
1970-08-01,4.567257152799673
1970-08-02,4.167173246629307
1970-08-03,1.6670893404589435
1970-08-04,1.6670054342885763
1970-08-05,3.0669215281182076
1970-08-06,3.9668376219478425
1970-08-07,4.766753715777476
1970-08-08,2.4666698096071116
1970-08-09,3.3665859034367465
1970-08-10,0.3665019972663792
1970-08-11,-1.9335819089039852
1970-08-12,-1.9336658150743524
1970-08-13,-0.13374972124471896
1970-08-14,2.166166372584918
1970-08-15,-0.9339175335854506
1970-08-16,1.9659985602441807
1970-08-17,-1.4340853459261815
1970-08-18,-2.2341692520965495
1970-08-19,1.0657468417330875
1970-08-20,3.7656629355627196
1970-08-21,0.9655790293923516
1970-08-22,-2.13450487677801
1970-08-23,-0.2345887829483786
1970-08-24,0.06532731088125487
1970-08-25,-0.8347565952891074
1970-08-26,-1.0348405014594775
1970-08-27,0.3650755923701574
1970-08-28,0.9649916861997916
1970-08-29,1.0649077800294258
1970-08-30,1.5648238738590585
1970-08-31,2.1647399676886963
1970-09-01,2.9501254381436013
1970-09-02,1.4500415319732358
1970-09-03,3.9499576258028704
1970-09-04,0.04987371963250453
1970-09-05,1.349789813462138
1970-09-06,-1.3502940927082285
1970-09-07,-1.350377998878594
1970-09-08,3.6495380949510388
1970-09-09,5.049454188780675
1970-09-10,5.54937028261031
1970-09-11,0.049286376439942714
1970-09-12,0.3492024702695762
1970-09-13,-1.8508814359007904
1970-09-14,1.7490346579288456
1970-09-15,5.548950751758479
1970-09-16,0.4488668455881122
1970-09-17,0.24878293941774743
1970-09-18,2.248699033247382
1970-09-19,2.5486151270770154
1970-09-20,1.848531220906649
1970-09-21,-0.15155268526371657
1970-09-22,-2.551636591434084
1970-09-23,-3.8517204976044503
1970-09-24,-4.051804403774815
1970-09-25,-2.5518883099451806
1970-09-26,-5.251972216115547
1970-09-27,-4.452056122285914
1970-09-28,-5.452140028456279
1970-09-29,-3.6522239346266456
1970-09-30,-3.652307840797011
1970-10-01,2.0103146563058303
1970-10-02,0.11023075013546624
1970-10-03,-0.9898531560349024
1970-10-04,0.8100629377947328
1970-10-05,3.2099790316243677
1970-10-06,6.309895125454
1970-10-07,6.809811219283635
1970-10-08,5.2097273131132695
1970-10-09,4.209643406942904
1970-10-10,4.209559500772537
1970-10-11,3.4094755946021706
1970-10-12,1.5093916884318048
1970-10-13,-1.69069221773856
1970-10-14,-1.7907761239089268
1970-10-15,-0.9908600300792934
1970-10-16,1.1090560637503426
1970-10-17,1.008972157579974
1970-10-18,1.2088882514096095
1970-10-19,-0.3911956547607556
1970-10-20,-3.1912795609311218
1970-10-21,-2.691363467101489
1970-10-22,-2.9914473732718543
1970-10-23,-4.99153127944222
1970-10-24,-3.191615185612587
1970-10-25,1.7083009082170477
1970-10-26,0.40821700204668154
1970-10-27,-3.091866904123684
1970-10-28,-0.3919508102940501
1970-10-29,-1.1920347164644163
1970-10-30,4.0078813773652175
1970-10-31,1.7077974711948514
1970-11-01,8.258676162781104
1970-11-02,4.158592256610739
1970-11-03,7.858508350440374
1970-11-04,4.558424444270008
1970-11-05,2.7583405380996417
1970-11-06,-1.3417433680707247
1970-11-07,-5.341827274241091
1970-11-08,-4.741911180411456
1970-11-09,1.9580049134181783
1970-11-10,-1.1420789927521886
1970-11-11,3.1578371010774458
1970-11-12,6.95775319490708
1970-11-13,1.857669288736714
1970-11-14,-0.3424146174336524
1970-11-15,-0.9424985236040184
1970-11-16,-1.042582429774384
1970-11-17,-0.7426663359447501
1970-11-18,3.657249757884884
1970-11-19,5.557165851714518
1970-11-20,2.5570819455441525
1970-11-21,0.7569980393737863
1970-11-22,0.7569141332034199
1970-11-23,-0.04316977296694535
1970-11-24,-0.6432536791373122
1970-11-25,-2.0433375853076776
1970-11-26,2.1565785085219558
1970-11-27,1.956494602351591
1970-11-28,-0.4435893038187757
1970-11-29,2.3563267900108578
1970-11-30,5.5562428838404925
1970-12-01,6.551198246768502
1970-12-02,5.251114340598136
1970-12-03,3.6510304344277698
1970-12-04,0.15094652825740384
1970-12-05,5.750862622087038
1970-12-06,4.850778715916672
1970-12-07,4.150694809746306
1970-12-08,2.6506109035759398
1970-12-09,5.150526997405574
1970-12-10,5.450443091235208
1970-12-11,5.250359185064841
1970-12-12,0.050275278894475806
1970-12-13,0.65019137272411
1970-12-14,3.0501074665537447
1970-12-15,1.1500235603833782
1970-12-16,-0.050060345786987925
1970-12-17,-0.050144251957353836
1970-12-18,2.44977184187228
1970-12-19,2.3496879357019145
1970-12-20,5.049604029531548
1970-12-21,0.4495201233611823
1970-12-22,-2.0505637828091836
1970-12-23,-2.7506476889795497
1970-12-24,-3.550731595149916
1970-12-25,-3.7508155013202815
1970-12-26,-6.950899407490647
1970-12-27,-5.550983313661014
1970-12-28,-3.95106721983138
1970-12-29,-3.4511511260017453
1970-12-30,-3.5512350321721113
1970-12-31,-8.951318938342476
1971-01-01,-9.362126391812579
1971-01-02,-9.462210297982944
1971-01-03,-15.06229420415331
1971-01-04,-11.662378110323676
1971-01-05,-8.362462016494042
1971-01-06,-9.462545922664408
1971-01-07,-7.462629828834775
1971-01-08,0.13728626499485966
1971-01-09,1.5372023588244936
1971-01-10,-1.9628815473458723
1971-01-11,-4.362965453516239
1971-01-12,-4.963049359686604
1971-01-13,-2.0631332658569703
1971-01-14,0.5367828279726639
1971-01-15,-1.0633010781977021
1971-01-16,2.036615015631932
1971-01-17,1.636531109461566
1971-01-18,-1.1635527967088
1971-01-19,2.236363297120834
1971-01-20,3.8362793909504678
1971-01-21,2.136195484780102
1971-01-22,3.036111578609736
1971-01-23,6.136027672439369
1971-01-24,6.835943766269004
1971-01-25,6.835859860098638
1971-01-26,6.835775953928272
1971-01-27,8.235692047757906
1971-01-28,5.63560814158754
1971-01-29,4.335524235417174
1971-01-30,3.0354403292468084
1971-01-31,2.2353564230764427
1971-02-01,-0.9810264141927896
1971-02-02,-0.3811103203631556
1971-02-03,0.6188057734664782
1971-02-04,0.8187218672961125
1971-02-05,3.6186379611257466
1971-02-06,4.018554054955381
1971-02-07,2.9184701487850147
1971-02-08,5.618386242614649
1971-02-09,4.818302336444282
1971-02-10,4.218218430273916
1971-02-11,3.3181345241035505
1971-02-12,1.1180506179331846
1971-02-13,5.717966711762819
1971-02-14,3.2178828055924527
1971-02-15,3.7177988994220867
1971-02-16,3.0177149932517207
1971-02-17,2.117631087081355
1971-02-18,3.217547180910989
1971-02-19,2.0174632747406225
1971-02-20,1.217379368570257
1971-02-21,2.0172954623998907
1971-02-22,3.3172115562295246
1971-02-23,1.4171276500591592
1971-02-24,2.4170437438887933
1971-02-25,1.516959837718427
1971-02-26,-6.883124068451939
1971-02-27,-5.683207974622305
1971-02-28,-3.583291880792671
1971-03-01,-8.369469581150668
1971-03-02,-11.369553487321035
1971-03-03,-12.369637393491399
1971-03-04,-11.569721299661765
1971-03-05,-11.569805205832132
1971-03-06,-10.769889112002497
1971-03-07,-7.769973018172864
1971-03-08,-3.570056924343229
1971-03-09,-1.9701408305135955
1971-03-10,-3.170224736683962
1971-03-11,-5.570308642854327
1971-03-12,-4.2703925490246935
1971-03-13,2.029523544804941
1971-03-14,2.0294396386345745
1971-03-15,2.329355732464209
1971-03-16,2.6292718262938424
1971-03-17,2.5291879201234764
1971-03-18,5.729104013953111
1971-03-19,7.429020107782744
1971-03-20,5.12893620161238
1971-03-21,7.228852295442013
1971-03-22,-1.171231610728353
1971-03-23,-1.971315516898719
1971-03-24,0.028600576930915445
1971-03-25,3.4285166707605486
1971-03-26,1.6284327645901824
1971-03-27,-0.07165114158018326
1971-03-28,-2.7717350477505494
1971-03-29,-2.771818953920915
1971-03-30,0.42809713990871856
1971-03-31,2.428013233738353
1971-04-01,1.163122874366202
1971-04-02,1.6630389681958366
1971-04-03,1.1629550620254712
1971-04-04,3.9628711558551046
1971-04-05,1.1627872496847385
1971-04-06,-2.9372966564856275
1971-04-07,-1.6373805626559932
1971-04-08,-1.1374644688263587
1971-04-09,0.7624516250032745
1971-04-10,-1.1376322811670914
1971-04-11,-1.2377161873374565
1971-04-12,-1.637800093507824
1971-04-13,-1.9378839996781894
1971-04-14,-1.0379679058485554
1971-04-15,1.3619481879810795
1971-04-16,4.561864281810712
1971-04-17,-2.0382196243596535
1971-04-18,0.16169646946998206
1971-04-19,4.961612563299614
1971-04-20,2.761528657129249
1971-04-21,3.161444750958884
1971-04-22,5.261360844788518
1971-04-23,5.96127693861815
1971-04-24,-0.138806967552215
1971-04-25,-3.6388908737225805
1971-04-26,-5.738974779892947
1971-04-27,-6.839058686063313
1971-04-28,-4.239142592233678
1971-04-29,-2.8392264984040443
1971-04-30,-2.6393104045744114
1971-05-01,-6.813719230519698
1971-05-02,-4.813803136690064
1971-05-03,-2.9138870428604307
1971-05-04,-1.3139709490307965
1971-05-05,-2.314054855201162
1971-05-06,-0.11413876137152812
1971-05-07,0.8857773324581046
1971-05-08,2.2856934262877395
1971-05-09,4.685609520117373
1971-05-10,2.8855256139470082
1971-05-11,6.085441707776642
1971-05-12,8.685357801606274
1971-05-13,6.28527389543591
1971-05-14,5.285189989265543
1971-05-15,5.385106083095179
1971-05-16,5.685022176924811
1971-05-17,11.584938270754446
1971-05-18,12.484854364584079
1971-05-19,4.3847704584137155
1971-05-20,4.184686552243347
1971-05-21,0.48460264607298065
1971-05-22,1.4845187399026152
1971-05-23,-2.11556516626775
1971-05-24,-2.215649072438115
1971-05-25,-2.515732978608483
1971-05-26,-1.2158168847788478
1971-05-27,2.984099209050786
1971-05-28,5.08401530288042
1971-05-29,0.6839313967100544
1971-05-30,-0.11615250946031175
1971-05-31,1.7837635843693231
1971-06-01,3.1590649033515596
1971-06-02,3.758980997181194
1971-06-03,3.8588970910108316
1971-06-04,2.758813184840463
1971-06-05,1.4587292786700985
1971-06-06,-0.14135462750026662
1971-06-07,-0.14143853367063386
1971-06-08,1.3584775601590025
1971-06-09,0.4583936539886331
1971-06-10,-1.4416902521817327
1971-06-11,-2.541774158352098
1971-06-12,-4.641858064522465
1971-06-13,-3.7419419706928316
1971-06-14,-1.542025876863196
1971-06-15,-1.3421097830335622
1971-06-16,-4.342193689203926
1971-06-17,-5.342277595374293
1971-06-18,-4.0423615015446615
1971-06-19,-5.142445407715025
1971-06-20,-3.142529313885392
1971-06-21,-3.1426132200557593
1971-06-22,-4.242697126226123
1971-06-23,-2.14278103239649
1971-06-24,-1.0428649385668578
1971-06-25,3.757051155262779
1971-06-26,4.756967249092412
1971-06-27,-2.4431166570779546
1971-06-28,-2.243200563248319
1971-06-29,-4.843284469418686
1971-06-30,-4.8433683755890495
1971-07-01,-2.2939436344469257
1971-07-02,-3.7940275406172947
1971-07-03,-1.7941114467876567
1971-07-04,0.7058046470419761
1971-07-05,0.40572074087160814
1971-07-06,2.705636834701245
1971-07-07,1.9055529285308772
1971-07-08,5.3054690223605085
1971-07-09,5.305385116190145
1971-07-10,5.405301210019779
1971-07-11,2.905217303849412
1971-07-12,2.705133397679049
1971-07-13,-1.8949505084913199
1971-07-14,-2.6950344146616843
1971-07-15,-2.395118320832051
1971-07-16,-2.6952022270024187
1971-07-17,-4.095286133172781
1971-07-18,-3.395370039343149
1971-07-19,-3.895453945513516
1971-07-20,-3.2955378516838802
1971-07-21,-0.49562175785424856
1971-07-22,-1.295705664024613
1971-07-23,2.7042104298050234
1971-07-24,4.904126523634655
1971-07-25,6.80404261746429
1971-07-26,4.603958711293924
1971-07-27,8.203874805123558
1971-07-28,7.4037908989531935
1971-07-29,2.203706992782827
1971-07-30,2.3036230866124576
1971-07-31,7.803539180442094
1971-08-01,4.3366314006160955
1971-08-02,5.836547494445728
1971-08-03,8.736463588275363
1971-08-04,3.5363796821049966
1971-08-05,4.136295775934631
1971-08-06,6.436211869764264
1971-08-07,5.436127963593897
1971-08-08,0.6360440574235362
1971-08-09,1.135960151253169
1971-08-10,4.435876245082799
1971-08-11,3.8357923389124373
1971-08-12,-0.3642915672579292
1971-08-13,2.1356245265717035
1971-08-14,5.63554062040134
1971-08-15,2.9354567142309698
1971-08-16,-1.964627191939396
1971-08-17,-1.3647110981097583
1971-08-18,2.035204995719873
1971-08-19,4.235121089549505
1971-08-20,7.935037183379141
1971-08-21,5.434953277208773
1971-08-22,6.23486937103841
1971-08-23,-2.5652145351319557
1971-08-24,-1.865298441302322
1971-08-25,-0.5653823474726885
1971-08-26,-2.0654662536430557
1971-08-27,-1.065550159813423
1971-08-28,-1.8656340659837838
1971-08-29,-1.0657179721541539
1971-08-30,0.13419812167548173
1971-08-31,-3.3658857844948837
1971-09-01,3.1194996859600224
1971-09-02,2.619415779789657
1971-09-03,2.719331873619293
1971-09-04,3.7192479674489256
1971-09-05,0.9191640612785594
1971-09-06,0.41908015510819396
1971-09-07,0.31899624893782885
1971-09-08,0.0189123427674609
1971-09-09,-2.881171563402905
1971-09-10,-1.98125546957327
1971-09-11,-1.1813393757436366
1971-09-12,-0.48142328191400274
1971-09-13,-0.8815071880843686
1971-09-14,-3.681591094254733
1971-09-15,-4.381675000425101
1971-09-16,-5.481758906595466
1971-09-17,-4.481842812765832
1971-09-18,-4.081926718936199
1971-09-19,-1.1820106251065639
1971-09-20,0.3179054687230707
1971-09-21,1.8178215625527052
1971-09-22,1.0177376563823373
1971-09-23,2.917653750211972
1971-09-24,1.7175698440416074
1971-09-25,-1.0825140621287588
1971-09-26,-2.6825979682991257
1971-09-27,-2.0826818744694915
1971-09-28,-2.2827657806398562
1971-09-29,-1.4828496868102246
1971-09-30,-2.0829335929805897
1971-10-01,4.979688904122252
1971-10-02,5.379604997951887
1971-10-03,5.87952109178152
1971-10-04,1.179437185611155
1971-10-05,-2.120646720559211
1971-10-06,-1.1207306267295785
1971-10-07,4.379185467100056
1971-10-08,6.179101560929691
1971-10-09,3.179017654759326
1971-10-10,4.678933748588959
1971-10-11,6.878849842418594
1971-10-12,6.978765936248227
1971-10-13,0.5786820300778608
1971-10-14,-3.9214018760925056
1971-10-15,-4.621485782262871
1971-10-16,-5.521569688433236
1971-10-17,-3.821653594603603
1971-10-18,2.4782624992260303
1971-10-19,5.978178593055665
1971-10-20,3.9780946868852975
1971-10-21,1.1780107807149331
1971-10-22,6.277926874544567
1971-10-23,0.7778429683742019
1971-10-24,2.977759062203834
1971-10-25,0.9776751560334684
1971-10-26,-2.522408750136896
1971-10-27,-3.322492656307263
1971-10-28,-3.1225765624776294
1971-10-29,-4.422660468647995
1971-10-30,-3.8227443748183596
1971-10-31,-4.022828280988727
1971-11-01,4.928050410597527
1971-11-02,7.127966504427161
1971-11-03,6.527882598256795
1971-11-04,6.927798692086429
1971-11-05,6.527714785916063
1971-11-06,6.527630879745697
1971-11-07,3.127546973575331
1971-11-08,1.6274630674049648
1971-11-09,2.1273791612345994
1971-11-10,-1.0727047449357667
1971-11-11,-3.772788651106133
1971-11-12,-3.4728725572764985
1971-11-13,-1.672956463446865
1971-11-14,2.0269596303827697
1971-11-15,2.626875724212403
1971-11-16,3.726791818042037
1971-11-17,-2.2732920881283283
1971-11-18,-0.7733759942986937
1971-11-19,-5.27345990046906
1971-11-20,-5.473543806639427
1971-11-21,-6.573627712809792
1971-11-22,-2.4737116189801585
1971-11-23,-5.773795525150524
1971-11-24,-6.07387943132089
1971-11-25,-3.8739633374912557
1971-11-26,1.6259527563383775
1971-11-27,2.125868850168011
1971-11-28,0.5257849439976461
1971-11-29,0.6257010378272794
1971-11-30,-0.27438286834308556
1971-12-01,1.4205724945849232
1971-12-02,1.5204885884145571
1971-12-03,2.220404682244191
1971-12-04,2.720320776073825
1971-12-05,6.4202368699034595
1971-12-06,7.120152963733093
1971-12-07,4.820069057562728
1971-12-08,-0.8800148486076385
1971-12-09,-1.5800987547780043
1971-12-10,5.4198173390516295
1971-12-11,7.019733432881264
1971-12-12,4.419649526710898
1971-12-13,4.719565620540531
1971-12-14,5.819481714370166
1971-12-15,5.219397808199799
1971-12-16,7.619313902029434
1971-12-17,6.2192299958590676
1971-12-18,0.019146089688701684
1971-12-19,2.619062183518336
1971-12-20,6.11897827734797
1971-12-21,10.018894371177604
1971-12-22,5.7188104650072376
1971-12-23,2.318726558836872
1971-12-24,4.418642652666506
1971-12-25,5.51855874649614
1971-12-26,1.2184748403257741
1971-12-27,2.5183909341554083
1971-12-28,0.018307027985042135
1971-12-29,-0.2817768781853238
1971-12-30,-0.28186078435568973
1971-12-31,0.7180553094739444
1972-01-01,1.207247856003843
1972-01-02,0.2071639498334771
1972-01-03,1.207080043663111
1972-01-04,2.306996137492745
1972-01-05,0.4069122313223792
1972-01-06,0.5068283251520133
1972-01-07,0.20674441898164725
1972-01-08,-0.19333948718871874
1972-01-09,-0.1934233933590847
1972-01-10,-4.09350729952945
1972-01-11,-2.9935912056998166
1972-01-12,-4.593675111870183
1972-01-13,-5.9937590180405484
1972-01-14,-8.093842924210914
1972-01-15,-9.49392683038128
1972-01-16,-12.594010736551645
1972-01-17,-12.394094642722013
1972-01-18,-12.094178548892378
1972-01-19,-3.1942624550627445
1972-01-20,-0.5943463612331104
1972-01-21,0.2055697325965237
1972-01-22,0.4054858264261577
1972-01-23,-0.4945980797442082
1972-01-24,-0.39468198591457426
1972-01-25,-1.5947658920849404
1972-01-26,-0.7948497982553062
1972-01-27,-2.1949337044256723
1972-01-28,-5.995017610596038
1972-01-29,-8.595101516766404
1972-01-30,-8.99518542293677
1972-01-31,-6.995269329107136
1972-02-01,-7.311652166376368
1972-02-02,-2.3117360725467337
1972-02-03,-2.2118199787171
1972-02-04,-3.011903884887466
1972-02-05,-2.1119877910578317
1972-02-06,-0.5120716972281978
1972-02-07,2.587844396601436
1972-02-08,3.18776049043107
1972-02-09,2.3876765842607046
1972-02-10,1.3875926780903383
1972-02-11,2.187508771919972
1972-02-12,3.287424865749606
1972-02-13,1.6873409595792404
1972-02-14,2.3872570534088746
1972-02-15,3.587173147238509
1972-02-16,1.7870892410681425
1972-02-17,0.7870053348977766
1972-02-18,0.3869214287274104
1972-02-19,1.5868375225570444
1972-02-20,4.786753616386678
1972-02-21,3.586669710216313
1972-02-22,3.1865858040459467
1972-02-23,2.286501897875581
1972-02-24,1.9864179917052145
1972-02-25,2.7863340855348486
1972-02-26,1.7862501793644827
1972-02-27,1.9861662731941165
1972-02-28,2.786082367023751
1972-02-29,2.385998460853385
1972-03-01,-1.100179239504612
1972-03-02,-1.8002631456749785
1972-03-03,-2.400347051845344
1972-03-04,2.69956904198429
1972-03-05,1.1994851358139247
1972-03-06,2.6994012296435583
1972-03-07,3.699317323473192
1972-03-08,1.7992334173028262
1972-03-09,-0.4008504888675404
1972-03-10,-1.9009343950379058
1972-03-11,-5.801018301208272
1972-03-12,-6.001102207378637
1972-03-13,-1.5011861135490037
1972-03-14,1.2987299802806298
1972-03-15,4.398646074110264
1972-03-16,5.898562167939898
1972-03-17,7.198478261769533
1972-03-18,6.098394355599167
1972-03-19,5.8983104494288
1972-03-20,6.998226543258434
1972-03-21,5.398142637088068
1972-03-22,4.898058730917702
1972-03-23,3.397974824747336
1972-03-24,1.197890918576971
1972-03-25,0.7978070124066043
1972-03-26,4.997723106236238
1972-03-27,1.7976392000658725
1972-03-28,-0.402444706104494
1972-03-29,0.19747138772514106
1972-03-30,2.897387481554774
1972-03-31,6.997303575384408
1972-04-01,-2.6675867839877423
1972-04-02,-0.8676706901581079
1972-04-03,0.8322454036715268
1972-04-04,1.4321614975011592
1972-04-05,1.832077591330794
1972-04-06,-0.4680063148395721
1972-04-07,2.431909778990061
1972-04-08,1.9318258728196955
1972-04-09,-0.06825803335066993
1972-04-10,2.6316580604789657
1972-04-11,0.9315741543085974
1972-04-12,-0.8685097518617679
1972-04-13,2.4314063419678664
1972-04-14,1.5313224357974988
1972-04-15,-1.0687614703728663
1972-04-16,-1.4688453765432312
1972-04-17,-0.6689292827135969
1972-04-18,-1.2690131888839637
1972-04-19,-1.06909709505433
1972-04-20,-0.2691810012246947
1972-04-21,1.3307350926049377
1972-04-22,0.5306511864345715
1972-04-23,1.530567280264206
1972-04-24,-5.4695166259061585
1972-04-25,-4.969600532076526
1972-04-26,-2.8696844382468916
1972-04-27,-1.869768344417257
1972-04-28,-2.3698522505876243
1972-04-29,1.1300638432420111
1972-04-30,7.429979937071646
1972-05-01,2.7555711111263577
1972-05-02,4.25548720495599
1972-05-03,1.255403298785625
1972-05-04,-1.9446806073847398
1972-05-05,0.4552354864448933
1972-05-06,1.5551515802745275
1972-05-07,0.05506767410416202
1972-05-08,0.25498376793379585
1972-05-09,1.7548998617634286
1972-05-10,-0.045184044406937574
1972-05-11,-6.145267950577303
1972-05-12,-5.845351856747667
1972-05-13,-6.745435762918035
1972-05-14,-5.7455196690884005
1972-05-15,-6.245603575258766
1972-05-16,-5.745687481429133
1972-05-17,-3.3457713875994983
1972-05-18,-1.5458552937698649
1972-05-19,-1.7459391999402296
1972-05-20,-3.946023106110596
1972-05-21,-0.546107012280963
1972-05-22,2.553809081548673
1972-05-23,5.253725175378305
1972-05-24,4.153641269207938
